https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1627977600000,2021-08-03 08:00:00,SOL/USDT,33.51900000,33.54300000,33.10300000,33.20700000,76964.15000000,2566384.96401200,6055
1627974000000,2021-08-03 07:00:00,SOL/USDT,33.20000000,33.53100000,32.92600000,33.53000000,103958.38200000,3467596.61927300,6616
1627970400000,2021-08-03 06:00:00,SOL/USDT,32.89100000,33.32400000,32.78900000,33.21400000,71719.25300000,2379281.47646900,5915
1627966800000,2021-08-03 05:00:00,SOL/USDT,33.03200000,33.04200000,32.32700000,32.90100000,148140.16100000,4842026.92574200,12582
1627963200000,2021-08-03 04:00:00,SOL/USDT,33.20600000,33.55000000,33.00100000,33.03900000,94949.66900000,3157314.07570700,5849
1627959600000,2021-08-03 03:00:00,SOL/USDT,33.13600000,33.52400000,33.06100000,33.21900000,94773.35300000,3152310.77586400,6510
1627956000000,2021-08-03 02:00:00,SOL/USDT,32.89900000,33.45800000,32.83900000,33.14200000,50132.22600000,1667670.54590300,5376
1627952400000,2021-08-03 01:00:00,SOL/USDT,33.30300000,33.30300000,32.84600000,32.88600000,81995.44500000,2710833.19031800,7409
1627948800000,2021-08-03 00:00:00,SOL/USDT,33.17700000,33.66500000,32.72000000,33.31600000,167814.60200000,5568577.44346500,13214
1627945200000,2021-08-02 23:00:00,SOL/USDT,33.54800000,33.69600000,33.08000000,33.16700000,67306.19400000,2248996.69221400,5949
1627941600000,2021-08-02 22:00:00,SOL/USDT,33.32200000,33.59400000,33.26500000,33.55100000,80008.26400000,2678751.11176400,5237
1627938000000,2021-08-02 21:00:00,SOL/USDT,33.30400000,33.43500000,33.02400000,33.32800000,65987.84300000,2193616.22971000,5813
1627934400000,2021-08-02 20:00:00,SOL/USDT,33.67900000,33.75200000,33.00000000,33.30400000,173812.55700000,5779606.52256000,15487
1627930800000,2021-08-02 19:00:00,SOL/USDT,33.93500000,34.05900000,33.50000000,33.67400000,121490.67200000,4098452.74592100,8815
1627927200000,2021-08-02 18:00:00,SOL/USDT,33.87900000,33.99300000,33.60000000,33.94200000,69589.32600000,2354616.95742400,6615
1627923600000,2021-08-02 17:00:00,SOL/USDT,33.68100000,33.99500000,33.59400000,33.87600000,95829.08800000,3235724.14429400,8111
1627920000000,2021-08-02 16:00:00,SOL/USDT,33.82000000,34.04000000,33.59300000,33.68100000,261549.00300000,8844386.26866000,12916
1627916400000,2021-08-02 15:00:00,SOL/USDT,33.94800000,34.16300000,33.80000000,33.82000000,209333.04200000,7100338.87254900,10582
1627912800000,2021-08-02 14:00:00,SOL/USDT,33.97200000,34.14200000,33.78600000,33.93900000,201647.57100000,6843040.10711700,11102
1627909200000,2021-08-02 13:00:00,SOL/USDT,33.93000000,33.98600000,33.64100000,33.97900000,176535.17800000,5969574.99495500,10640
1627905600000,2021-08-02 12:00:00,SOL/USDT,34.57300000,34.71900000,33.54600000,33.92900000,303372.96200000,10309719.14938100,19118
1627902000000,2021-08-02 11:00:00,SOL/USDT,34.86000000,35.00000000,34.50000000,34.58200000,74872.09700000,2595820.45674300,7044
1627898400000,2021-08-02 10:00:00,SOL/USDT,35.28100000,35.28100000,34.77800000,34.86500000,87328.96700000,3048498.48891600,6223
1627894800000,2021-08-02 09:00:00,SOL/USDT,35.01000000,35.40000000,34.80600000,35.28100000,86611.98800000,3042319.65848900,6756
1627891200000,2021-08-02 08:00:00,SOL/USDT,35.41400000,35.62100000,34.87300000,35.03600000,102060.01700000,3590407.92190200,9933
1627887600000,2021-08-02 07:00:00,SOL/USDT,35.57800000,35.95000000,35.26800000,35.41900000,137571.50500000,4902208.66708800,14207
1627884000000,2021-08-02 06:00:00,SOL/USDT,34.61700000,35.66700000,34.50300000,35.60000000,120949.30700000,4253413.86593600,14495
1627880400000,2021-08-02 05:00:00,SOL/USDT,34.56000000,34.92800000,34.26200000,34.62200000,100622.34900000,3479295.70826500,7550
1627876800000,2021-08-02 04:00:00,SOL/USDT,34.81300000,35.03600000,34.50000000,34.56400000,79934.39600000,2775174.64137900,6830
1627873200000,2021-08-02 03:00:00,SOL/USDT,34.75700000,35.07400000,34.75100000,34.81200000,102236.29400000,3573390.94668800,8608
1627869600000,2021-08-02 02:00:00,SOL/USDT,34.00400000,34.84200000,33.91300000,34.77300000,85000.39700000,2933257.72377700,8115
1627866000000,2021-08-02 01:00:00,SOL/USDT,33.55800000,34.41600000,33.32200000,34.00400000,115730.45100000,3920446.46603600,8550
1627862400000,2021-08-02 00:00:00,SOL/USDT,34.17800000,34.38900000,33.33500000,33.52800000,186501.82600000,6333255.82575000,12312
1627858800000,2021-08-01 23:00:00,SOL/USDT,34.53500000,34.94000000,33.16500000,34.16500000,257067.71900000,8750890.35327300,24471
1627855200000,2021-08-01 22:00:00,SOL/USDT,35.14700000,35.33500000,34.15900000,34.52600000,160707.51800000,5570838.64662500,13876
1627851600000,2021-08-01 21:00:00,SOL/USDT,35.36900000,35.41200000,34.98100000,35.14800000,99409.22000000,3499354.58873100,7740
1627848000000,2021-08-01 20:00:00,SOL/USDT,35.54500000,36.25300000,35.24500000,35.37800000,282650.22200000,10129256.88452500,20233
1627844400000,2021-08-01 19:00:00,SOL/USDT,35.16600000,35.71100000,34.74100000,35.53200000,110582.14600000,3898991.16809400,10061
1627840800000,2021-08-01 18:00:00,SOL/USDT,35.12500000,35.41900000,34.95400000,35.17700000,63311.86800000,2229923.84456200,5606
1627837200000,2021-08-01 17:00:00,SOL/USDT,35.21600000,35.44400000,34.66700000,35.13400000,160523.95000000,5631848.04116000,11758
1627833600000,2021-08-01 16:00:00,SOL/USDT,35.48000000,35.53000000,34.28100000,35.21900000,210599.75800000,7326336.93802900,17324
1627830000000,2021-08-01 15:00:00,SOL/USDT,35.33400000,35.98700000,35.19200000,35.46700000,150396.72500000,5359120.48610200,10860
1627826400000,2021-08-01 14:00:00,SOL/USDT,35.08000000,35.39000000,35.00400000,35.32100000,77588.25700000,2731644.27375600,5630
1627822800000,2021-08-01 13:00:00,SOL/USDT,35.13700000,35.30500000,35.05400000,35.08000000,63405.15300000,2227549.22617800,4627
1627819200000,2021-08-01 12:00:00,SOL/USDT,35.12000000,35.41200000,35.03000000,35.14100000,81061.28400000,2856153.83226400,6298
1627815600000,2021-08-01 11:00:00,SOL/USDT,35.19900000,35.40800000,34.65100000,35.12100000,134918.35200000,4723236.50874700,11189
1627812000000,2021-08-01 10:00:00,SOL/USDT,35.79500000,35.81100000,35.03400000,35.21500000,117551.53500000,4161274.80211600,8557
1627808400000,2021-08-01 09:00:00,SOL/USDT,35.43700000,35.99900000,35.40300000,35.78500000,166421.51400000,5950322.51273300,10222
1627804800000,2021-08-01 08:00:00,SOL/USDT,35.30500000,35.57500000,35.20600000,35.44600000,82154.88600000,2909232.78939600,5726
1627801200000,2021-08-01 07:00:00,SOL/USDT,35.51500000,35.83500000,35.16300000,35.30500000,122535.26800000,4345950.33127800,8340
1627797600000,2021-08-01 06:00:00,SOL/USDT,35.38100000,35.75000000,35.17500000,35.52500000,78220.28600000,2774626.96545500,6199
1627794000000,2021-08-01 05:00:00,SOL/USDT,35.51900000,35.67600000,35.11100000,35.38400000,126204.78300000,4474191.19422800,9234
1627790400000,2021-08-01 04:00:00,SOL/USDT,36.09000000,36.18100000,35.50700000,35.52100000,122788.52900000,4399224.83244700,9258
1627786800000,2021-08-01 03:00:00,SOL/USDT,35.70100000,36.30300000,35.54300000,36.09000000,98496.33900000,3539254.26140000,9605
1627783200000,2021-08-01 02:00:00,SOL/USDT,35.66300000,35.76700000,35.10100000,35.71500000,101361.80900000,3592636.70721400,9689
1627779600000,2021-08-01 01:00:00,SOL/USDT,36.10100000,36.15000000,35.37500000,35.66200000,140144.63100000,4999349.59245900,11707
1627776000000,2021-08-01 00:00:00,SOL/USDT,36.74200000,36.82200000,35.63200000,36.11200000,482873.40600000,17402148.47192000,25337
1627772400000,2021-07-31 23:00:00,SOL/USDT,36.16100000,37.00400000,36.10100000,36.74400000,200099.49000000,7310183.06107100,20019
1627768800000,2021-07-31 22:00:00,SOL/USDT,36.05300000,36.52100000,35.76400000,36.15400000,188572.39700000,6833941.50004600,18831
1627765200000,2021-07-31 21:00:00,SOL/USDT,34.81700000,36.25200000,34.70600000,36.04000000,350529.30200000,12496009.50918700,33872
1627761600000,2021-07-31 20:00:00,SOL/USDT,34.37700000,35.00000000,34.27900000,34.81300000,167031.52600000,5812484.26770100,11458
1627758000000,2021-07-31 19:00:00,SOL/USDT,34.37600000,34.52300000,34.09900000,34.38000000,88661.50900000,3041806.51314500,5997
1627754400000,2021-07-31 18:00:00,SOL/USDT,33.75700000,34.79800000,33.74000000,34.38700000,175767.19300000,6045050.07228100,12631
1627750800000,2021-07-31 17:00:00,SOL/USDT,33.81000000,34.00000000,33.59500000,33.74600000,94644.23400000,3200213.12589900,7034
1627747200000,2021-07-31 16:00:00,SOL/USDT,34.24100000,34.33200000,33.77300000,33.80900000,129204.87200000,4391382.73851000,7560
1627743600000,2021-07-31 15:00:00,SOL/USDT,34.01800000,34.65600000,33.86000000,34.24600000,206378.56600000,7074377.24889000,10233
1627740000000,2021-07-31 14:00:00,SOL/USDT,34.02600000,34.36400000,33.69500000,34.02000000,133394.70600000,4536581.83951500,9219
1627736400000,2021-07-31 13:00:00,SOL/USDT,34.52200000,34.53300000,33.75100000,34.05500000,155989.87200000,5325357.70508500,11870
1627732800000,2021-07-31 12:00:00,SOL/USDT,34.63600000,34.98100000,34.28000000,34.52100000,217368.53800000,7520603.70493000,19391
1627729200000,2021-07-31 11:00:00,SOL/USDT,34.11900000,34.80000000,33.69300000,34.61700000,502228.17200000,17234292.76291000,40956
1627725600000,2021-07-31 10:00:00,SOL/USDT,32.87100000,34.12000000,32.82100000,34.12000000,348976.41300000,11683416.36441000,29678
1627722000000,2021-07-31 09:00:00,SOL/USDT,32.81500000,32.96800000,32.56400000,32.87800000,98050.77300000,3211658.63921800,8562
1627718400000,2021-07-31 08:00:00,SOL/USDT,32.18500000,32.95400000,32.16300000,32.80900000,159363.51400000,5209960.60272400,11799
1627714800000,2021-07-31 07:00:00,SOL/USDT,32.16900000,32.37500000,32.09000000,32.18500000,68559.42800000,2208534.06732400,4767
1627711200000,2021-07-31 06:00:00,SOL/USDT,32.27700000,32.31300000,31.89700000,32.16900000,68470.68700000,2197762.84016000,4843
1627707600000,2021-07-31 05:00:00,SOL/USDT,32.41600000,32.45600000,31.65300000,32.28300000,126185.22400000,4049488.80591600,9723
1627704000000,2021-07-31 04:00:00,SOL/USDT,32.62300000,32.67600000,32.09000000,32.41700000,164882.72300000,5323114.03301200,9930
1627700400000,2021-07-31 03:00:00,SOL/USDT,33.46000000,33.78000000,32.55300000,32.60700000,193642.65700000,6407285.70719900,17746
1627696800000,2021-07-31 02:00:00,SOL/USDT,32.80900000,33.50900000,32.61400000,33.44700000,180425.70800000,5976682.90198100,16559
1627693200000,2021-07-31 01:00:00,SOL/USDT,32.97700000,32.98900000,32.54500000,32.79700000,91446.96500000,2996645.61055400,5745
1627689600000,2021-07-31 00:00:00,SOL/USDT,32.35400000,32.99400000,31.95400000,32.96200000,210271.06800000,6820137.88119400,16291
1627686000000,2021-07-30 23:00:00,SOL/USDT,32.33400000,32.50100000,31.87000000,32.35400000,171934.53000000,5531058.62077800,10240
1627682400000,2021-07-30 22:00:00,SOL/USDT,32.26600000,32.50000000,32.07500000,32.33600000,111850.36700000,3612757.76049400,7309
1627678800000,2021-07-30 21:00:00,SOL/USDT,32.04700000,32.57300000,32.01400000,32.26400000,180557.55100000,5839227.36962100,14418
1627675200000,2021-07-30 20:00:00,SOL/USDT,31.80100000,32.29200000,31.63600000,32.03600000,196947.38600000,6287838.18172900,14739
1627671600000,2021-07-30 19:00:00,SOL/USDT,31.34100000,31.85000000,31.31800000,31.78900000,199610.03400000,6314885.86342100,11102
1627668000000,2021-07-30 18:00:00,SOL/USDT,31.62600000,31.63900000,31.05000000,31.34400000,163730.03300000,5122348.76118300,10132
1627664400000,2021-07-30 17:00:00,SOL/USDT,30.48400000,31.63900000,30.47600000,31.62600000,249454.27800000,7806821.47116400,13983
1627660800000,2021-07-30 16:00:00,SOL/USDT,31.03000000,31.03000000,30.43200000,30.48900000,107972.17000000,3311509.48321000,7526
1627657200000,2021-07-30 15:00:00,SOL/USDT,30.85200000,31.17900000,30.59400000,31.01800000,135409.14000000,4182743.98614400,9326
1627653600000,2021-07-30 14:00:00,SOL/USDT,30.30800000,30.87600000,30.24700000,30.86100000,169003.66500000,5163563.70130800,9888
1627650000000,2021-07-30 13:00:00,SOL/USDT,30.55400000,30.66400000,30.18000000,30.30800000,198886.07900000,6066177.50187200,12905
1627646400000,2021-07-30 12:00:00,SOL/USDT,30.92000000,31.05000000,30.51700000,30.55400000,131739.42900000,4061614.59726900,9588
1627642800000,2021-07-30 11:00:00,SOL/USDT,31.32200000,31.44300000,30.76900000,30.92100000,194941.99700000,6056876.08499300,11036
1627639200000,2021-07-30 10:00:00,SOL/USDT,30.75000000,31.70000000,30.44000000,31.32700000,266813.74400000,8266792.35680300,15850
1627635600000,2021-07-30 09:00:00,SOL/USDT,30.84000000,30.84100000,29.91000000,30.75000000,509405.62900000,15467833.84008800,26397
1627632000000,2021-07-30 08:00:00,SOL/USDT,32.05900000,32.10000000,30.40700000,30.84500000,397061.56400000,12307498.93527400,23331
1627628400000,2021-07-30 07:00:00,SOL/USDT,32.16100000,32.19600000,31.73500000,32.05600000,120328.28800000,3843661.17079000,8243
1627624800000,2021-07-30 06:00:00,SOL/USDT,31.90900000,32.30200000,31.77100000,32.16000000,122878.78700000,3939243.85273900,9439
1627621200000,2021-07-30 05:00:00,SOL/USDT,32.27600000,32.42600000,31.73000000,31.92400000,147419.69300000,4727972.36009100,10531
1627617600000,2021-07-30 04:00:00,SOL/USDT,32.75300000,32.91400000,31.82800000,32.28200000,196988.00900000,6379630.62056600,14953
1627614000000,2021-07-30 03:00:00,SOL/USDT,32.25800000,33.08400000,32.15000000,32.75100000,227981.04300000,7452066.49279900,17514
1627610400000,2021-07-30 02:00:00,SOL/USDT,32.21900000,32.81900000,31.99100000,32.24900000,286646.24400000,9300784.98514500,23725
1627606800000,2021-07-30 01:00:00,SOL/USDT,31.33900000,32.51600000,31.27600000,32.21200000,347849.69500000,11121072.60705000,27065
1627603200000,2021-07-30 00:00:00,SOL/USDT,31.23800000,31.35200000,30.72100000,31.32500000,135250.65400000,4201990.66342800,11312
1627599600000,2021-07-29 23:00:00,SOL/USDT,31.16300000,31.69100000,31.14500000,31.23500000,203590.40600000,6402981.65329500,12639
1627596000000,2021-07-29 22:00:00,SOL/USDT,31.02500000,31.38800000,30.96300000,31.16200000,122789.24300000,3833760.67812300,8828
1627592400000,2021-07-29 21:00:00,SOL/USDT,31.49000000,31.61600000,30.85300000,31.02700000,212633.52300000,6642202.81406500,14738
1627588800000,2021-07-29 20:00:00,SOL/USDT,31.36400000,31.88800000,31.22200000,31.48800000,410882.57500000,12985079.36086600,21476
1627585200000,2021-07-29 19:00:00,SOL/USDT,30.47500000,31.66600000,30.21700000,31.36500000,560696.37200000,17381164.14713400,38425
1627581600000,2021-07-29 18:00:00,SOL/USDT,29.90600000,30.49400000,29.75900000,30.47800000,166700.16100000,5011361.22627600,13368
1627578000000,2021-07-29 17:00:00,SOL/USDT,29.86100000,30.15700000,29.78400000,29.91100000,115557.80500000,3464410.75584500,8621
1627574400000,2021-07-29 16:00:00,SOL/USDT,29.58700000,30.34600000,29.58500000,29.86500000,333670.82100000,10007181.76604100,26190
1627570800000,2021-07-29 15:00:00,SOL/USDT,29.28000000,29.64400000,29.19100000,29.58700000,179726.29600000,5298117.84449200,12868
1627567200000,2021-07-29 14:00:00,SOL/USDT,28.36000000,30.00200000,28.22700000,29.27700000,378068.93900000,11051084.35468900,27053
1627563600000,2021-07-29 13:00:00,SOL/USDT,28.23100000,28.52800000,28.14300000,28.34700000,92004.99900000,2610259.50876500,5600
1627560000000,2021-07-29 12:00:00,SOL/USDT,28.14100000,28.24500000,27.90400000,28.22500000,74622.50200000,2095611.62484200,5175
1627556400000,2021-07-29 11:00:00,SOL/USDT,28.44500000,28.52000000,28.00000000,28.13200000,91458.77600000,2586487.48149200,5822
1627552800000,2021-07-29 10:00:00,SOL/USDT,28.49900000,28.59300000,28.31100000,28.42900000,78089.59100000,2222282.31756400,4805
1627549200000,2021-07-29 09:00:00,SOL/USDT,28.29600000,28.69000000,28.27500000,28.48300000,112316.57900000,3202570.71310600,7600
1627545600000,2021-07-29 08:00:00,SOL/USDT,28.15400000,28.44000000,27.99600000,28.30000000,84427.96900000,2379604.17056300,4911
1627542000000,2021-07-29 07:00:00,SOL/USDT,28.26400000,28.40000000,28.09600000,28.15400000,49812.18500000,1408186.73364700,4027
1627538400000,2021-07-29 06:00:00,SOL/USDT,28.28800000,28.48000000,28.12400000,28.26400000,77561.03300000,2194845.16908700,5588
1627534800000,2021-07-29 05:00:00,SOL/USDT,27.91100000,28.31700000,27.75100000,28.28800000,66850.77800000,1877506.79391900,5761
1627531200000,2021-07-29 04:00:00,SOL/USDT,27.60900000,28.00200000,27.55900000,27.92100000,70346.23900000,1959228.41971700,4456
1627527600000,2021-07-29 03:00:00,SOL/USDT,27.57800000,27.75500000,27.50000000,27.61200000,38844.80600000,1071838.32871600,2989
1627524000000,2021-07-29 02:00:00,SOL/USDT,27.63600000,27.77700000,27.55700000,27.58500000,39292.33000000,1088169.22827300,3247
1627520400000,2021-07-29 01:00:00,SOL/USDT,27.50600000,27.68900000,27.31900000,27.64300000,59931.94800000,1647954.46591100,3926
1627516800000,2021-07-29 00:00:00,SOL/USDT,27.89100000,27.89200000,27.50400000,27.50400000,72174.56900000,1997373.99034200,4117
1627513200000,2021-07-28 23:00:00,SOL/USDT,27.60200000,27.93100000,27.52200000,27.87500000,42678.68000000,1184723.85539600,3130
1627509600000,2021-07-28 22:00:00,SOL/USDT,27.73200000,27.98800000,27.50000000,27.60000000,53630.88300000,1486872.16231500,3619
1627506000000,2021-07-28 21:00:00,SOL/USDT,27.71600000,27.83200000,27.65000000,27.74600000,39899.00000000,1107523.60844900,2600
1627502400000,2021-07-28 20:00:00,SOL/USDT,27.98800000,28.07800000,27.63500000,27.72600000,64430.52100000,1793594.49885500,4596
1627498800000,2021-07-28 19:00:00,SOL/USDT,28.11000000,28.19800000,27.51900000,27.99500000,116693.89400000,3248130.12331600,6207
1627495200000,2021-07-28 18:00:00,SOL/USDT,27.59000000,28.26600000,27.41900000,28.08000000,135556.91800000,3787998.67863100,8399
1627491600000,2021-07-28 17:00:00,SOL/USDT,28.37700000,28.51800000,27.57700000,27.57700000,125762.57000000,3514411.50869300,7412
1627488000000,2021-07-28 16:00:00,SOL/USDT,28.27700000,28.37700000,28.09000000,28.36300000,54209.62900000,1528335.50535300,3087
1627484400000,2021-07-28 15:00:00,SOL/USDT,28.23200000,28.35500000,28.07200000,28.28000000,40847.20300000,1152317.74575400,2562
1627480800000,2021-07-28 14:00:00,SOL/USDT,27.97500000,28.39100000,27.83000000,28.22800000,92927.94700000,2615431.43141900,5302
1627477200000,2021-07-28 13:00:00,SOL/USDT,28.01300000,28.19300000,27.83000000,27.97900000,97573.40200000,2734777.43506500,6758
1627473600000,2021-07-28 12:00:00,SOL/USDT,28.61200000,28.76000000,27.92500000,28.01200000,154521.50700000,4385675.32443700,9650
1627470000000,2021-07-28 11:00:00,SOL/USDT,28.21100000,28.74000000,28.15900000,28.61000000,154343.15400000,4401311.53791100,10271
1627466400000,2021-07-28 10:00:00,SOL/USDT,28.18800000,28.39100000,28.07100000,28.21000000,102835.49300000,2904645.37732500,6303
1627462800000,2021-07-28 09:00:00,SOL/USDT,27.91200000,28.37700000,27.87800000,28.17500000,96996.10800000,2730584.88378200,6678
1627459200000,2021-07-28 08:00:00,SOL/USDT,28.06000000,28.33000000,27.72400000,27.91900000,119041.83500000,3334835.17826800,8693
1627455600000,2021-07-28 07:00:00,SOL/USDT,27.46100000,28.19900000,27.45200000,28.06000000,132983.50500000,3712818.90940100,8215
1627452000000,2021-07-28 06:00:00,SOL/USDT,27.93600000,28.01200000,27.35400000,27.46100000,88177.16200000,2439323.19092900,6656
